gene,EN_Rest,HC_Rest,NL_Rest,PE_Rest,EN_Stim8hr,HC_Stim8hr,NL_Stim8hr,PE_Stim8hr,EN_Stim48hr,HC_Stim48hr,NL_Stim48hr,PE_Stim48hr,ncell_min,umap_x,umap_y,leiden,drug_target_status,approved_drugs,pharos_tdl,tractability_modality,immune_disease_assoc,depmap_essentiality,gnomad_loeuf,function,pathway_family,protein_class_family,nearest_string_neighbors,is_deep_subset
USP40,7.349761962890625,0.6763834953308105,0.9386891722679138,0.7096461653709412,7.80449628829956,0.7889398336410522,0.6749169826507568,0.6490275263786316,7.621141910552979,0.660712480545044,0.8840913772583008,0.7663540840148926,54,7.753471,4.2726455,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,psoriasis(0.126); acute myeloid leukemia(0.05),not_common_essential; mean_geneEffect=-0.001,LOEUF=1.086; pLI=0.0,Deubiquitinating enzyme that plays a key role in maintaining endothelial cell (EC) barrier integrity and regulating apoptosis and inflammation.,NOT_FOUND,Ubiquitin carboxyl-terminal hydrolases,UBA52(0.779); USP5(0.645); USP13(0.636); USP25(0.626); HID1(0.62),False
USP42,7.499879360198975,0.725985050201416,0.4647495150566101,0.4984487891197204,7.953983306884766,0.9560668468475342,0.661147952079773,0.7329190969467163,7.64956521987915,0.6763350963592529,0.6241049766540527,0.7124795913696289,77,9.057024,6.793056,6,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,inflammatory bowel disease(0.236); Crohn disease(0.236),not_common_essential; mean_geneEffect=0.03,LOEUF=0.357; pLI=1.0,Deubiquitinating enzyme which may play an important role during spermatogenesis.,Metabolism of proteins,Ubiquitin carboxyl-terminal hydrolases,TP53(0.835); ZUP1(0.574); H2BC21(0.566); USP24(0.54); USP28(0.514),False
USP44,6.209990978240967,0.2985935807228088,0.6767733097076416,0.7372982501983643,7.99384880065918,0.9925104975700378,0.5620890259742737,0.7005594968795776,7.978445529937744,0.950817883014679,0.674379825592041,0.7182035446166992,100,9.241772,3.5849683,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,psoriatic arthritis(0.292); food allergy(0.278),not_common_essential; mean_geneEffect=-0.121,LOEUF=1.035; pLI=0.0,Deubiquitinase that plays a key regulatory role in the spindle assembly checkpoint or mitotic checkpoint by preventing premature anaphase onset.,Metabolism of proteins,Ubiquitin carboxyl-terminal hydrolase,CDC20(0.982); CETN2(0.859); TBL1XR1(0.822); ZNF501(0.79); ZNF569(0.787),False
USP45,6.754560470581055,0.3476695418357849,0.6887474060058594,0.7205160856246948,7.905214309692383,0.8715225458145142,0.6055108308792114,0.6819798946380615,7.775321960449219,0.7425388097763062,0.7111363410949707,0.6795567870140076,100,9.026642,4.6375484,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,autosomal dominant severe congenital neutropenia(0.084),not_common_essential; mean_geneEffect=0.057,LOEUF=1.091; pLI=0.0,Catalyzes the deubiquitination of SPDL1 .,DNA Repair,Ubiquitin carboxyl-terminal hydrolase,ERCC1(0.78); PNISR(0.612); USP39(0.61); UBC(0.588); FAXC(0.56),False
USP46,4.245401859283447,0.0661303997039794,0.7638726234436035,0.8566417694091797,6.767472743988037,0.3898496031761169,1.041004300117493,0.9024167060852052,7.83502197265625,0.7736608982086182,0.7474207282066345,0.7986047863960266,70,8.530532,0.30454352,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,adult onset asthma(0.156),not_common_essential; mean_geneEffect=0.003,LOEUF=0.483; pLI=0.9898,"Deubiquitinating enzyme that plays a role in behavior, possibly by regulating GABA action.",NOT_FOUND,Ubiquitin carboxyl-terminal hydrolases,WDR48(0.999); WDR20(0.988); UBB(0.954); UBA52(0.944); PHLPP2(0.942),False
USP47,6.81559419631958,0.4294954538345337,0.5314668416976929,0.6844954490661621,6.607481479644775,0.36875981092453,1.092552661895752,0.8870543241500854,7.623647212982178,0.6282675266265869,0.8620864152908325,0.7473945617675781,64,6.465756,1.6256591,1,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; small_molecule,osteoarthritis(0.243); Hashimoto thyroiditis(0.195),not_common_essential; mean_geneEffect=-0.052,LOEUF=0.319; pLI=1.0,"Ubiquitin-specific protease that specifically deubiquitinates monoubiquitinated DNA polymerase beta (POLB), stabilizing POLB thereby playing a role in base-excision repair (BER).",Metabolism of proteins,Ubiquitin carboxyl-terminal hydrolases,POLB(0.954); BTRC(0.867); FBXW11(0.846); USP50(0.702); TRIP12(0.651),True
USP53,6.021892070770264,0.1466858983039856,0.8965664505958557,0.7358225584030151,7.777374744415283,0.7778862118721008,0.7999570965766907,0.6607253551483154,7.814053058624268,0.760805606842041,0.6653029918670654,0.8042371869087219,50,9.212494,2.0700505,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,lymphatic system disorder(0.201); coronary atherosclerosis(0.146),not_common_essential; mean_geneEffect=-0.047,LOEUF=0.908; pLI=0.0,"Deubiquitinase that mediates 'Lys-63'-linked deubiquitination of tight junction proteins, such as MARVELD2 and LSR, and which is involved in the survival of auditory hair cells and hearing .",NOT_FOUND,Ubiquitin carboxyl-terminal hydrolase 53/54,TJP2(0.733); CRK(0.614); USP50(0.566); PAN2(0.552); AZGP1(0.504),False
UTS2,7.951789379119873,0.9312392473220824,0.8080760836601257,0.7695155143737793,6.669723033905029,0.583290159702301,0.6419451832771301,0.8521038889884949,7.288059234619141,0.6533780694007874,0.5226874947547913,0.3305626511573791,66,10.895731,5.4774866,2,no_known_drug,NOT_FOUND,Tbio,antibody; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.031,LOEUF=1.3; pLI=0.0028,Highly potent vasoconstrictor.,Signal Transduction,Urotensin-2 family,UTS2R(0.999); UTS2B(0.895); EDN1(0.852); UCN(0.801); SST(0.768),False
VAMP1,7.449081420898437,0.5869722366333008,0.4334303140640259,0.4711927473545074,7.354384899139404,0.5620149374008179,0.5319828987121582,0.5127405524253845,7.475162029266357,0.6012248992919922,0.4259103536605835,0.5823683142662048,96,11.361195,8.0619545,3,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=0.047,LOEUF=1.283; pLI=0.0002,Involved in the targeting and/or fusion of transport vesicles to their target membrane.,Disease,Synaptobrevin-like; Synaptobrevin/Vesicle-associated membrane protein,STX1A(0.997); SNAP25(0.996); SNAP23(0.995); STX1B(0.994); STX4(0.994),False
VAMP2,6.536814212799072,0.5920710563659668,0.7147276997566223,0.6769171953201294,7.5147576332092285,0.6741390228271484,0.7703500390052795,0.7817065715789795,5.911043167114258,0.1969625949859619,0.8418750762939453,0.9207674860954284,81,3.4761891,4.563128,5,approved_target,APPROVED: RIMABOTULINUMTOXINB,Tbio,PROTAC_degrader; antibody; other,NOT_FOUND,not_common_essential; mean_geneEffect=-0.048,LOEUF=0.177; pLI=0.9996,SNAREs (soluble N-ethylmaleimide-sensitive factor-attachment protein receptors) are essential proteins for intracellular membrane fusion.,Disease; Immune System; Metabolism; Metabolism of proteins; Neuronal System; Protein localization; Sensory Perception; Vesicle-mediated transport,Synaptobrevin-like; Synaptobrevin/Vesicle-associated membrane protein,SNAP23(0.999); STX1A(0.999); SNAP25(0.999); STX2(0.999); STX4(0.999),True
VAMP3,5.614737510681152,0.1331839561462402,0.8090028762817383,0.8344891667366028,4.59997034072876,0.4827474951744079,0.4450719356536865,0.5056174397468567,7.978285312652588,0.9497874975204468,0.4843257665634155,0.6024206876754761,100,11.27593,-0.37999523,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,multiple sclerosis(0.278); Hashimoto thyroiditis(0.202),not_common_essential; mean_geneEffect=0.038,LOEUF=0.975; pLI=0.0073,SNARE involved in vesicular transport from the late endosomes to the trans-Golgi network.,Immune System; Signal Transduction; Vesicle-mediated transport,Synaptobrevin-like; Synaptobrevin/Vesicle-associated membrane protein,SNAP23(0.999); STX6(0.999); STX1A(0.999); SNAP25(0.999); STX4(0.999),False
VAMP4,7.19075345993042,0.5038317441940308,0.6645656228065491,0.5488618612289429,7.777377605438232,0.8868944644927979,0.5653913617134094,0.6731318831443787,7.067139625549316,0.7697492837905884,0.4788913130760193,0.5704772472381592,100,10.482676,5.426339,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,activated PI3K-delta syndrome(0.053); common variable immunodeficiency(0.045),not_common_essential; mean_geneEffect=-0.033,LOEUF=1.585; pLI=0.0042,SNAREs (soluble N-ethylmaleimide-sensitive factor-attachment protein receptors) are essential proteins for intracellular membrane fusion.,Vesicle-mediated transport,Synaptobrevin-like; Vesicle-associated membrane protein 4,STX6(0.999); STX12(0.999); VTI1A(0.999); STX16(0.999); VTI1B(0.998),False
VAMP7,6.955874443054199,0.6568089127540588,0.9784382581710817,0.66767418384552,7.87786340713501,0.8744617700576782,0.7180792093276978,0.7631398439407349,7.773114681243896,0.7402421236038208,0.130533754825592,0.5756586194038391,58,10.547046,4.1008286,2,no_known_drug,NOT_FOUND,Tbio,NOT_FOUND,acute myeloid leukemia(0.042),not_common_essential; mean_geneEffect=0.072,NOT_FOUND,Involved in the targeting and/or fusion of transport vesicles to their target membrane during transport of proteins from the early endosome to the lysosome.,Immune System; Vesicle-mediated transport,Synaptobrevin-like; Synaptobrevin-like vesicular transport protein,SNAP29(0.999); VAMP8(0.999); STX4(0.999); SNAP23(0.999); STX7(0.999),False
VAMP8,7.460443496704102,0.5586591362953186,0.4378302097320556,0.6325249671936035,7.914350509643555,0.95035582780838,0.5788573622703552,0.7116947174072266,7.661765098571777,0.6515839099884033,0.7227712273597717,0.7026138305664062,73,8.81768,6.1295614,6,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,coronary atherosclerosis(0.111),not_common_essential; mean_geneEffect=-0.051,LOEUF=1.52; pLI=0.001,SNAREs (soluble N-ethylmaleimide-sensitive factor-attachment protein receptors) are essential proteins for intracellular membrane fusion.,Immune System; Vesicle-mediated transport,Synaptobrevin-like; Synaptobrevin/Vesicle-associated membrane protein,STX7(0.999); SNAP23(0.999); STX6(0.999); STX4(0.999); VAMP7(0.999),False
VANGL1,5.01365852355957,0.0702362656593322,0.9041476845741272,0.8992302417755127,7.79483699798584,0.8854179978370667,0.6512395143508911,0.6845648884773254,7.909482002258301,0.8512925505638123,0.7978583574295044,0.7469972372055054,92,10.068187,0.37856308,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,"osteoarthritis, knee(0.085)",not_common_essential; mean_geneEffect=-0.12,LOEUF=0.532; pLI=0.9068,This gene encodes a member of the tretraspanin family. The encoded protein may be involved in mediating intestinal trefoil factor induced wound healing in the intestinal mucosa. Mutations in this gene are associated with neural tube defects. Alternate splicing results in multiple transcript variants,Signal Transduction,Vang-like protein,DVL1(0.997); DVL2(0.994); PRICKLE2(0.994); PRICKLE1(0.992); DVL3(0.99),False
VASP,6.1487579345703125,0.3514596223831177,0.9552139639854432,0.8135812282562256,7.871539115905762,0.9114906191825868,0.978352427482605,0.8143312931060791,6.4424543380737305,0.4976027011871338,0.7454655170440674,0.6917205452919006,94,9.28946,2.0450332,2,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,rheumatoid arthritis(0.077),not_common_essential; mean_geneEffect=-0.108,LOEUF=0.747; pLI=0.0001,"Ena/VASP proteins are actin-associated proteins involved in a range of processes dependent on cytoskeleton remodeling and cell polarity such as axon guidance, lamellipodial and filopodial dynamics, platelet activation and cell migration.",Cell-Cell communication; Developmental Biology; Immune System,Vasodilator-stimulated phosphoprotein/ENA/VASP-like,ENAH(0.999); ZYX(0.999); EVL(0.999); VCL(0.999); PFN1(0.999),False
VAT1,7.904132843017578,0.8804165124893188,0.9315457344055176,0.7428387403488159,6.160152435302734,0.2336191534996032,1.1152275800704956,0.9471625089645386,7.241982460021973,0.7304998636245728,0.4371554851531982,0.4022487103939056,100,6.368714,0.34963268,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,osteoarthritis(0.027),not_common_essential; mean_geneEffect=-0.163,LOEUF=1.021; pLI=0.0,Multifunctional protein with enzymatic and transport activities .,Immune System,NADPH-dependent quinone oxidoreductase VAT1,FASN(0.564); TLN1(0.528); HSDL2(0.527); SCP2(0.483); CRYZL1(0.462),False
VAV3,7.040412902832031,0.4875368475914001,0.5271037817001343,0.5068550705909729,7.186872959136963,0.7358443737030029,0.5389997959136963,0.6170902848243713,7.4436116218566895,0.6103293895721436,0.2740379571914673,0.57728111743927,54,11.360173,7.251138,3,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,Hashimoto thyroiditis(0.466); thyroiditis(0.388); autoimmune disease(0.382),not_common_essential; mean_geneEffect=-0.003,LOEUF=0.843; pLI=0.0,"Exchange factor for GTP-binding proteins RhoA, RhoG and, to a lesser extent, Rac1.",Developmental Biology; Disease; Drug ADME; Hemostasis; Immune System; Signal Transduction,Smooth muscle protein/calponin,LCP2(0.999); SYK(0.997); CDC42(0.976); RHOA(0.975); BLNK(0.959),False
VAX2,7.03108549118042,0.8183727860450745,0.7048248052597046,0.5547526478767395,7.95013952255249,0.9475469589233398,0.5661464929580688,0.6596633195877075,7.567925930023193,0.6101799011230469,0.8043352961540222,0.7070074081420898,100,8.403472,5.4053206,0,no_known_drug,NOT_FOUND,Tbio,NOT_FOUND,atopic eczema(0.165),not_common_essential; mean_geneEffect=-0.04,LOEUF=1.51; pLI=0.0005,Transcription factor that may function in dorsoventral specification of the forebrain.,NOT_FOUND,EMX/VAX/Noto Homeobox Transcription Factors,PAX2(0.675); SIX3(0.645); SIX6(0.628); TBX5(0.575); CHMP3(0.534),False
VBP1,6.562171936035156,0.4658532738685608,0.7332034111022949,0.7130897045135498,7.50611686706543,0.7266278266906738,0.4549559354782104,0.5530470609664917,7.7639360427856445,0.7317678928375244,0.5297987461090088,0.6247313618659973,60,9.399709,5.7212634,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,NOT_FOUND,common_essential; mean_geneEffect=-0.677,NOT_FOUND,Binds specifically to cytosolic chaperonin (c-CPN) and transfers target proteins to it.,Metabolism of proteins,Prefoldin subunit 3; Prefoldin alpha-like,PFDN6(0.999); PFDN2(0.999); PFDN5(0.999); PFDN4(0.999); PFDN1(0.999),False
VCAN,6.70835018157959,0.5670007467269897,0.5845096111297607,0.7391115427017212,7.0568342208862305,0.4967833757400512,1.0774809122085571,0.807158350944519,7.462766647338867,0.665264904499054,0.5782446265220642,0.724545955657959,67,6.5197263,1.5514623,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=-0.03,LOEUF=0.223; pLI=1.0,May play a role in intercellular signaling and in connecting cells with the extracellular matrix.,Disease; Extracellular matrix organization; Metabolism; Metabolism of proteins,Hyaluronan-binding Proteoglycan,CD44(0.996); ACAN(0.988); DCN(0.981); BCAN(0.976); NCAN(0.967),False
VCL,6.687883377075195,0.3887956142425537,0.3396254181861877,0.6824760437011719,7.143681526184082,0.5002946853637695,0.7619063854217529,0.7155352830886841,5.720788955688477,0.1658709645271301,0.7489666938781738,0.9527565836906432,100,3.3544514,5.5152416,5,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,Noonan syndrome(0.526),not_common_essential; mean_geneEffect=-0.34,LOEUF=0.461; pLI=0.9985,Actin filament (F-actin)-binding protein involved in cell-matrix adhesion and cell-cell adhesion.,Cell-Cell communication; Cellular responses to stimuli; Disease; Hemostasis; Immune System; Muscle contraction; Signal Transduction,Vinculin; Vinculin/alpha-catenin,SORBS1(0.999); CTNNA1(0.999); ACTN4(0.999); ZYX(0.999); VASP(0.999),False
VDAC1,4.250694274902344,0.0620982646942138,0.7743620276451111,0.8605433702468872,5.219571113586426,0.173161506652832,1.0224525928497314,0.932113528251648,7.33299446105957,0.6905472278594971,0.4608044624328613,0.4622181951999664,99,8.191231,-0.27289054,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody; small_molecule,autoimmune disorder of central nervous system(0.331),common_essential; mean_geneEffect=-0.618,LOEUF=0.538; pLI=0.9454,Non-selective voltage-gated ion channel that mediates the transport of anions and cations through the mitochondrion outer membrane and plasma membrane .,Autophagy; Metabolism; Metabolism of proteins; Protein localization; Transport of small molecules,"Porin, eukaryotic type; Eukaryotic porin/Tom40",PPIF(0.999); TSPO(0.999); BCL2L1(0.998); VDAC2(0.998); BCL2(0.998),False
VDAC3,7.47312593460083,0.731799840927124,0.3718180656433105,0.4202143549919128,7.988467693328857,0.9786574840545654,0.727863609790802,0.7851601243019104,7.451716423034668,0.5729010105133057,0.5865788459777832,0.6624476313591003,73,9.500832,6.749448,6,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,"osteoarthritis, knee(0.176); tonsillitis(0.106)",not_common_essential; mean_geneEffect=-0.132,LOEUF=0.422; pLI=0.9981,Non-selective voltage-gated ion channel that mediates the transport of anions and cations through the mitochondrion outer membrane and plasma membrane .,Autophagy; Metabolism of proteins; Transport of small molecules,"Porin, eukaryotic type; Eukaryotic porin/Tom40",VDAC2(0.997); VDAC1(0.995); SLC25A4(0.983); GK2(0.974); GK(0.972),False
VEGFA,7.833339214324951,0.7820778489112854,0.5175701379776001,0.4737378358840942,6.258591651916504,0.5700647234916687,0.4837560653686523,0.4927619993686676,7.09461784362793,0.6537677049636841,0.5035974979400635,0.6050267219543457,50,11.193892,8.686262,3,approved_target,APPROVED: ABICIPAR PEGOL; AFLIBERCEPT; BEVACIZUMAB; BEVACIZUMAB GAMMA; BROLUCIZUMAB; FARICIMAB; PEGAPTANIB SODIUM; RANIBIZUMAB | CANDIDATES: BEVASIRANIB SODIUM[P3]; BEVASIRANIB[P3]; CONBERCEPT[P3]; MUPARFOSTAT[P3]; PEGAPTANIB OCTASODIUM[P3]; VANUCIZUMAB[P2],Tclin,PROTAC_degrader; antibody; other; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.016,LOEUF=0.61; pLI=0.1881,[N-VEGF]: Participates in the induction of key genes involved in the response to hypoxia and in the induction of angiogenesis such as HIF1A .,Cellular responses to stimuli; Disease; Gene expression (Transcription); Hemostasis; Immune System; Signal Transduction,Platelet-derived/Vascular endothelial growth factor,GPC1(0.968); NCL(0.966); MMP2(0.96); KDR(0.96); DR1(0.959),True
VEGFB,6.929230690002441,0.5033532381057739,0.48182213306427,0.4698614478111267,7.016116142272949,0.6709648370742798,0.6569843292236328,0.5589348077774048,6.907925128936768,0.4416038393974304,0.3245347142219543,0.4399688243865967,52,11.453352,7.592872,3,clinical_target,CANDIDATES: CONBERCEPT[P3],Tclin,antibody; other,uveitis(0.185); rheumatoid arthritis(0.183),not_common_essential; mean_geneEffect=-0.111,LOEUF=1.548; pLI=0.0,Growth factor for endothelial cells.,Hemostasis; Signal Transduction,Platelet-derived/Vascular endothelial growth factor,KDR(0.999); FLT4(0.999); FLT1(0.999); NRP1(0.997); VEGFD(0.987),True
VEZF1,7.266759872436523,0.5482062697410583,0.4985437393188476,0.4555737376213074,7.678470134735107,0.8269268274307251,0.7031383514404297,0.7345008254051208,7.860729694366455,0.8018307685852051,0.744693398475647,0.7298808097839355,56,8.183034,6.929134,6,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,multiple sclerosis(0.37),not_common_essential; mean_geneEffect=-0.212,LOEUF=0.173; pLI=1.0,Possible transcription factor.,NOT_FOUND,Zinc finger C2H2 superfamily,CYP2C19(0.654); MORF4L1(0.585); CYP2D6(0.573); DNMT3B(0.547); CYP3A4(0.502),False
