perturbation,line,EN_global,argmin_depth,oracle_rstar,D_1,D_final,D_min,path_length,direct_displacement,indirectness,nonlin_correction,progression_dip,nonmonotonicity,recovery,effect_size,n_de,n_cells,prog_L0,prog_L1,prog_L2,prog_L3,prog_L4,prog_L5,prog_L6,prog_L7,prog_L8,late_cell_cycle,late_dna_damage,late_translation,late_stress,late_apoptosis,late_interferon,late_mitochondrial,slope_cell_cycle,slope_dna_damage,slope_translation,slope_stress,slope_apoptosis,slope_interferon,slope_mitochondrial
TELO2,k562,5.9713,6.0,6.0,0.9102,0.96545,0.89332,83.34598,12.14391,6.8632,1.00928,-0.012,2,1.012,3.7579,347,73,0.0351,-0.0093,0.0028,0.0164,0.0212,0.0227,0.051,-0.012,1.0,-0.02134,-0.07692,-0.08762,-0.07368,-0.04651,-0.12025,-0.02919,-0.002128,-0.012364,-0.011804,-0.011354,-0.007703,-0.022444,-0.002938
TEX10,k562,6.1888,2.0,2.0,0.84603,0.85203,0.77441,65.26634,12.18012,5.3584,0.82351,0.1765,2,0.8235,3.2021,206,153,0.0364,0.1765,0.2056,0.1991,0.1904,0.1929,0.2002,0.217,1.0,-0.07626,-0.08078,0.22342,-0.01748,-0.05834,-0.10189,-0.01914,-0.011713,-0.012718,0.0331,-0.004492,-0.010432,-0.019661,-0.003145
TFAM,k562,4.3494,6.0,6.0,0.74652,0.91044,0.68832,79.26486,12.80733,6.189,0.78465,0.1627,5,0.8373,2.9614,78,78,-0.0726,0.2154,0.2503,0.2275,0.2227,0.2225,0.2103,0.1627,1.0,0.15624,0.01822,0.12175,0.09445,0.10886,0.00109,-0.03579,0.019538,0.000282,0.02443,0.014833,0.013663,-0.004508,-0.006434
TFDP1,k562,6.6965,8.0,8.0,1.00433,0.99321,0.99321,77.68797,11.20131,6.9356,1.10497,-0.1505,4,1.1505,2.1671,100,140,0.0061,-0.105,-0.1489,-0.1502,-0.1492,-0.1505,-0.1278,-0.1199,1.0,0.0935,0.01034,0.18512,0.0987,0.04383,-0.03725,-0.09449,0.013711,0.000303,0.024569,0.012141,0.004722,-0.009659,-0.013384
TGS1,k562,6.8972,7.0,7.0,0.99718,0.99929,0.99102,78.50772,11.39911,6.8872,1.10031,-0.1445,3,1.1445,1.4733,18,147,-0.1178,-0.1003,-0.1218,-0.1352,-0.1445,-0.1201,-0.0748,-0.0393,1.0,-0.06739,-0.15432,0.41966,-0.0258,-0.00688,-0.05573,-0.17905,-0.010393,-0.023764,0.061265,-0.004005,-0.002822,-0.013144,-0.025313
THAP1,k562,5.7534,2.0,2.0,0.84839,0.98742,0.7454,78.56325,12.49108,6.2895,0.90982,0.0138,4,0.9862,2.9918,186,107,-0.0297,0.0902,0.0958,0.0697,0.074,0.0659,0.0623,0.0138,1.0,0.08083,-0.07937,0.1259,-0.05259,0.01788,-0.02033,-0.06612,0.01293,-0.01264,0.018483,-0.009146,0.000349,-0.008589,-0.008352
THAP11,k562,5.9063,1.0,1.0,0.95688,0.99748,0.95688,79.89937,12.20702,6.5454,1.13979,-0.1485,3,1.1485,2.5278,130,60,-0.018,-0.1398,-0.1446,-0.1485,-0.1423,-0.1197,-0.1026,-0.0025,1.0,-0.03364,-0.10226,0.29296,0.03175,-0.05622,-0.09643,-0.13186,-0.003992,-0.015862,0.042261,0.004307,-0.009391,-0.018377,-0.019105
THG1L,k562,4.7276,1.0,1.0,0.81524,0.90877,0.81524,93.02799,13.08938,7.1071,0.8188,0.0578,5,0.9422,4.4176,417,43,-0.0518,0.1812,0.1589,0.143,0.1508,0.1504,0.1282,0.0578,1.0,0.15932,-0.02527,0.11228,0.09714,0.11362,-0.07409,0.13437,0.022219,-0.005484,0.017772,0.014011,0.014428,-0.014745,0.019413
THOC2,k562,5.9647,6.0,6.0,0.75702,0.84961,0.73682,104.40463,13.98778,7.464,0.64053,0.2103,4,0.7897,5.331,477,172,0.1956,0.3595,0.3023,0.3006,0.2746,0.3387,0.4199,0.2103,1.0,-0.04928,-0.11327,0.06593,-0.11617,0.04438,0.05966,-0.1092,-0.006353,-0.017726,0.004788,-0.017943,0.004286,0.004691,-0.016129
THOC3,k562,4.543,1.0,1.0,0.87268,0.95129,0.87268,82.397,13.37148,6.1621,0.74548,0.0875,4,0.9125,2.944,185,133,0.0619,0.2545,0.1579,0.1426,0.0875,0.1087,0.1508,0.1405,1.0,0.04151,-0.12697,0.15178,-0.00732,-0.01271,-0.06863,-0.01098,0.007527,-0.018758,0.019851,-0.002834,-0.002924,-0.014573,-0.002274
TIMM10,k562,5.8568,3.0,2.0,0.97877,0.99384,0.93542,79.31734,12.52427,6.3331,1.04575,-0.0458,2,1.0458,2.4069,125,47,-0.1112,-0.0458,0.005,0.0106,0.0035,0.0092,-0.0259,-0.0212,1.0,0.07199,-0.04544,0.16026,-0.05089,0.03873,-0.08889,-0.06074,0.010584,-0.007851,0.022515,-0.0069,0.004562,-0.016441,-0.007452
TIMM13,k562,4.983,7.0,7.0,0.85248,0.9496,0.82151,86.21879,12.43206,6.9352,0.85572,0.0741,4,0.9259,2.5981,142,163,0.0186,0.1443,0.1096,0.1155,0.0874,0.0974,0.0745,0.0741,1.0,-0.01515,-0.11159,0.2052,0.02596,0.04146,-0.05036,-0.04108,-0.002794,-0.016001,0.031264,0.003809,0.004268,-0.012059,-0.003995
TIMM22,k562,6.9561,7.0,7.0,0.9342,0.98142,0.88064,68.821,12.70729,5.4159,1.06919,-0.0692,2,1.0692,2.075,55,72,-0.211,-0.0692,-0.0544,-0.053,-0.0507,-0.0541,-0.0386,-0.0599,1.0,-0.00368,-0.0665,0.12512,0.02995,-0.03586,-0.04488,-0.09171,0.000555,-0.01036,0.019435,0.00326,-0.007467,-0.011325,-0.01311
TIMM8A,k562,6.5795,6.0,6.0,0.93077,0.99513,0.88177,73.31224,10.36238,7.0748,1.04934,-0.0749,3,1.0749,1.4892,13,141,-0.1727,-0.0493,-0.0679,-0.0621,-0.0717,-0.0749,-0.0629,0.0577,1.0,0.0836,0.05991,0.34055,0.12364,0.02076,-0.01782,0.00159,0.012629,0.007845,0.049363,0.016848,0.001788,-0.006978,0.001036
TINF2,k562,6.3083,7.0,7.0,0.94624,0.94529,0.87167,83.22435,11.74469,7.0861,1.07015,-0.0701,1,1.0701,2.1798,101,74,-0.0992,-0.0701,0.1258,0.1327,0.1424,0.1425,0.1506,-0.0553,1.0,-0.07846,-0.06595,0.0513,0.01209,0.01362,-0.03766,-0.04206,-0.009961,-0.010843,0.006833,0.000442,0.000122,-0.009349,-0.005306
TLN1,k562,6.1667,8.0,8.0,1.06269,1.00182,1.00182,76.07817,12.30037,6.185,1.14594,-0.1459,2,1.1459,2.0474,56,72,-0.1135,-0.1459,-0.1204,-0.112,-0.1101,-0.1327,-0.1259,-0.0162,1.0,-0.05604,-0.12078,0.24243,-0.03976,-0.04497,-0.07901,-0.11307,-0.007882,-0.01875,0.035238,-0.006046,-0.007572,-0.016869,-0.01507
TM7SF2,k562,7.0467,8.0,8.0,1.01724,0.99106,0.99106,75.23952,11.78283,6.3855,0.9712,-0.1288,5,1.1288,1.7067,31,97,-0.1073,0.0288,-0.0074,-0.0478,-0.0709,-0.1112,-0.1288,-0.0258,1.0,0.11335,0.0546,0.36332,0.12101,0.05087,-0.02625,-0.06868,0.016336,0.006508,0.053369,0.016107,0.006122,-0.008817,-0.009959
TMEM127,k562,6.9819,4.0,4.0,1.01151,0.99492,0.99081,70.22279,11.77905,5.9617,0.96418,-0.0191,3,1.0191,1.4304,13,131,-0.0761,0.0358,0.0852,0.0841,0.0888,0.0841,0.0962,-0.0191,1.0,0.07193,-0.00941,0.08506,0.05991,0.01332,-0.03821,-0.07629,0.010869,-0.002551,0.010739,0.007148,0.000282,-0.010023,-0.010855
TMEM199,k562,6.1447,7.0,7.0,0.96748,0.99639,0.94847,70.90807,11.98654,5.9156,1.13944,-0.1394,3,1.1394,1.758,40,90,-0.1713,-0.1394,-0.0891,-0.0847,-0.0936,-0.1069,-0.1172,-0.045,1.0,0.06272,-0.08512,0.16271,0.00253,-0.00372,-0.10619,-0.1218,0.009927,-0.013499,0.023164,-0.000473,-0.001655,-0.019845,-0.017186
TMEM258,k562,5.6865,5.0,5.0,0.92521,0.96073,0.6844,102.90195,12.89776,7.9783,1.06681,-0.0668,2,1.0668,1.6617,31,172,-0.1635,-0.0668,-0.0455,-0.036,-0.0043,0.2909,0.2808,0.0418,1.0,-0.02284,-0.16664,0.27279,0.36073,-0.04462,-0.11621,-0.1577,-0.003295,-0.025505,0.041228,0.0532,-0.0085,-0.02311,-0.022005
TMX2,k562,4.427,3.0,2.0,0.88176,0.88545,0.77724,82.07386,13.69261,5.994,0.99094,-0.0118,3,1.0118,3.8162,336,94,-0.0061,0.0091,0.0899,0.0846,0.0755,0.0828,0.0857,-0.0118,1.0,0.05071,-0.03282,0.03733,-0.11184,-0.01101,-0.07068,-0.01795,0.009273,-0.005106,0.003427,-0.018391,-0.003177,-0.015197,-0.002201
TNPO3,k562,6.1902,6.0,6.0,0.98868,1.00117,0.89019,85.71003,13.26389,6.4619,0.95701,-0.0194,3,1.0194,2.9677,196,89,-0.1122,0.043,-0.0194,-0.0034,0.0228,0.0155,0.0935,0.0071,1.0,-0.06257,-0.12767,0.16488,-0.05216,-0.00654,-0.09593,-0.01861,-0.006777,-0.018611,0.024362,-0.007197,-0.001377,-0.018305,-0.0024
TOP3A,k562,6.1263,2.0,2.0,0.95381,0.99741,0.94132,83.25919,12.74555,6.5324,1.06924,-0.071,1,1.071,1.3858,5,154,-0.1072,-0.0692,-0.0591,-0.071,-0.0707,-0.068,-0.0599,-0.0099,1.0,0.04129,-0.02676,0.24348,0.0081,0.03676,-0.04506,-0.12435,0.006913,-0.004706,0.034588,0.001575,0.003984,-0.010691,-0.015128
TOPBP1,k562,4.6017,5.0,2.0,0.94268,0.91423,0.82159,77.74677,12.78129,6.0829,0.94026,0.0171,3,0.9829,3.2581,310,40,0.1027,0.0597,0.2273,0.2349,0.2311,0.2336,0.2359,0.0171,1.0,-0.01506,-0.03847,0.04515,0.02051,0.03749,-0.03957,0.04125,-0.001326,-0.007025,0.008004,0.001746,0.004036,-0.009214,0.006941
TP53RK,k562,5.0816,5.0,5.0,0.91461,0.96719,0.81535,77.91191,12.19827,6.3871,0.99565,-0.0181,2,1.0181,2.0823,76,83,-0.0105,0.0044,0.0113,0.017,0.0839,0.0953,0.0903,-0.0181,1.0,-0.06859,-0.12381,0.10607,0.00017,-0.05179,-0.12923,0.03462,-0.010258,-0.018624,0.014201,-0.001011,-0.008654,-0.023021,0.008225
TPR,k562,6.0155,1.0,1.0,0.90323,0.9551,0.90323,102.88174,13.33748,7.7137,0.9733,0.0267,3,0.9733,4.0874,382,71,-0.0032,0.0267,0.0469,0.0418,0.087,0.0745,0.1176,0.0918,1.0,-0.05888,-0.15304,0.10799,0.05378,0.01993,-0.10847,-0.1232,-0.004092,-0.021481,0.017712,0.00672,0.002264,-0.01977,-0.015598
TPX2,k562,5.7736,6.0,6.0,0.76073,0.94369,0.66723,93.19882,13.2777,7.0192,0.91693,0.0831,1,0.9169,2.577,125,289,0.0307,0.0831,0.1353,0.191,0.2174,0.3312,0.3637,0.1625,1.0,-0.15822,-0.20384,0.17534,-0.09253,-0.07257,-0.10633,-0.05077,-0.021301,-0.029967,0.02492,-0.012405,-0.011307,-0.020047,-0.007384
TRA2B,k562,6.1631,4.0,4.0,1.02433,1.00486,0.92935,93.3255,12.26997,7.606,1.12704,-0.127,2,1.127,2.9293,147,198,-0.0141,-0.127,-0.0952,-0.0824,-0.052,0.0342,0.0717,0.0505,1.0,-0.05701,-0.06187,0.43392,0.11056,-0.05507,-0.08183,-0.10811,-0.009483,-0.009553,0.061935,0.014419,-0.01075,-0.017692,-0.01504
TRAPPC11,k562,6.4997,6.0,6.0,0.96422,0.99273,0.90349,80.98784,13.1333,6.1666,1.12084,-0.1445,2,1.1445,2.0035,86,106,-0.1708,-0.1208,-0.1067,-0.1296,-0.1269,-0.1262,-0.1445,-0.0753,1.0,-0.00275,-0.14711,0.32268,0.01472,-0.01584,-0.07452,-0.04666,0.000831,-0.021938,0.046472,0.000499,-0.00467,-0.016381,-0.006225
TRAPPC3,k562,6.0733,8.0,8.0,1.07297,0.99226,0.99226,77.13348,12.67372,6.0861,1.05175,-0.0518,4,1.0518,1.4401,18,153,-0.0855,-0.0518,-0.0161,-0.0324,-0.006,-0.012,-0.0243,-0.0272,1.0,0.01665,-0.1242,0.24806,-0.0013,0.00043,-0.05652,-0.09055,0.003706,-0.017844,0.03493,-0.001822,-0.001888,-0.013606,-0.012493
TRAPPC4,k562,5.5889,8.0,7.0,1.04992,0.99632,0.99632,74.62781,10.79183,6.9152,1.11828,-0.1355,2,1.1355,1.26,5,181,-0.0006,-0.1183,-0.1355,-0.1261,-0.1133,-0.0907,-0.0609,-0.0585,1.0,-0.08534,-0.13226,0.12967,-0.06868,-0.06134,-0.07051,-0.13413,-0.012227,-0.019936,0.01771,-0.01221,-0.010869,-0.014883,-0.018973
TRAPPC5,k562,6.4441,7.0,7.0,1.00619,0.99544,0.95639,81.33998,12.13775,6.7014,1.05581,-0.1209,2,1.1209,1.7878,48,122,-0.1881,-0.0558,-0.0856,-0.1209,-0.1181,-0.1036,-0.085,-0.0237,1.0,-0.01172,-0.13182,0.32388,-0.00991,0.00226,-0.07159,-0.0359,-0.001247,-0.019748,0.046327,-0.003045,-0.001732,-0.015463,-0.004553
TRAPPC8,k562,6.1912,7.0,7.0,0.96246,1.01384,0.8995,73.7419,13.16321,5.6021,1.14033,-0.172,4,1.172,1.6521,38,145,-0.2292,-0.1403,-0.159,-0.172,-0.151,-0.1519,-0.1533,-0.1444,1.0,0.02957,-0.08243,0.21946,0.01367,-0.01617,-0.07579,-0.04742,0.006336,-0.011344,0.030126,0.000727,-0.003945,-0.016308,-0.005796
TRIAP1,k562,5.8763,6.0,6.0,0.93415,0.98912,0.91813,77.64294,11.69024,6.6417,1.11366,-0.1137,2,1.1137,2.3955,138,56,-0.1143,-0.1137,-0.065,-0.058,-0.0395,-0.0515,-0.0591,-0.0179,1.0,0.03417,-0.10503,0.28035,-0.01662,0.03987,-0.03629,-0.09411,0.006211,-0.015467,0.038889,-0.002213,0.004492,-0.008697,-0.013109
TRMT6,k562,6.5566,7.0,7.0,1.02089,0.99966,0.99385,73.12084,11.93776,6.1252,1.10947,-0.1595,5,1.1595,1.6089,27,110,-0.0921,-0.1095,-0.1359,-0.1484,-0.1489,-0.1434,-0.1595,-0.0339,1.0,0.01398,-0.04782,0.27338,0.03902,-0.06354,-0.05379,-0.14783,0.002536,-0.008594,0.039161,0.005077,-0.011266,-0.012751,-0.020467
TRNT1,k562,5.1404,5.0,5.0,0.97141,0.96487,0.90947,82.02059,12.55603,6.5324,0.9606,-0.0057,4,1.0057,1.4737,23,183,0.064,0.0394,0.0449,-0.0057,0.1895,0.2086,0.1959,0.0291,1.0,-0.03069,-0.13828,0.12993,0.01443,0.00641,-0.12542,0.01589,-0.005196,-0.021472,0.019884,0.000803,-0.002249,-0.022727,0.006986
TRPM7,k562,6.791,1.0,1.0,0.95643,0.98016,0.95643,80.05788,12.05248,6.6424,0.94405,-0.0867,5,1.0867,2.608,150,123,-0.0843,0.0559,0.0194,-0.0049,-0.0306,-0.0741,-0.0867,-0.0091,1.0,0.09594,0.0992,0.43912,0.16748,0.06381,0.00459,-0.05463,0.014203,0.012962,0.064048,0.023135,0.008019,-0.004296,-0.007733
TSEN2,k562,4.0599,4.0,4.0,0.87638,0.87551,0.76546,100.94154,13.32254,7.5768,0.94604,0.0082,4,0.9918,2.6504,80,168,-0.0486,0.054,0.1639,0.1571,0.1234,0.1282,0.1233,0.0082,1.0,-0.00016,-0.09077,0.15937,0.00514,0.03853,-0.05699,0.04869,0.001036,-0.01425,0.020829,0.005338,0.003344,-0.012564,0.013568
TSEN54,k562,5.2541,6.0,6.0,0.97369,1.00277,0.92191,91.33842,12.75241,7.1624,1.01474,-0.1015,4,1.1015,2.4076,120,51,-0.1934,-0.0147,-0.0565,-0.0823,-0.0728,-0.0774,-0.1015,-0.0744,1.0,0.10191,-0.06632,0.28233,0.06771,0.02398,-0.06799,0.02578,0.013091,-0.012319,0.041962,0.008145,0.001116,-0.014961,0.006614
TSFM,k562,4.0237,1.0,1.0,0.91075,0.98091,0.91075,80.57111,12.31275,6.5437,0.94962,-0.1145,6,1.1145,1.945,63,91,-0.07,0.0504,0.0349,0.0037,-0.0086,-0.0507,-0.0749,-0.1145,1.0,0.04253,-0.04709,0.38758,0.11008,0.04581,-0.03588,-0.07675,0.005249,-0.008037,0.054961,0.015668,0.004872,-0.010059,-0.009564
TSG101,k562,6.2534,6.0,6.0,0.68713,0.90808,0.57743,101.14974,13.77372,7.3437,0.74297,0.1439,3,0.8561,5.4413,467,83,0.1544,0.257,0.1451,0.1439,0.1876,0.2256,0.2925,0.1551,1.0,-0.07037,-0.11165,0.13792,-0.08492,0.04969,-0.05651,-9e-05,-0.006215,-0.013964,0.018208,-0.013434,0.006863,-0.010812,0.002269
TSPYL5,k562,6.8888,1.0,1.0,0.93621,1.0089,0.93621,77.23988,12.30004,6.2796,1.12943,-0.1294,3,1.1294,1.884,56,89,-0.049,-0.1294,-0.103,-0.1033,-0.0983,-0.0909,-0.1127,-0.0748,1.0,0.00452,-0.08811,0.24909,0.04202,-0.02538,-0.08066,-0.12023,0.001114,-0.014098,0.033269,0.00525,-0.004851,-0.016399,-0.015925
TSR2,k562,5.2792,2.0,2.0,0.71351,0.77506,0.71249,77.58124,13.09035,5.9266,0.74362,0.1792,4,0.8208,5.1966,459,486,0.0589,0.2564,0.2628,0.226,0.2242,0.2082,0.2106,0.1792,1.0,-0.09678,-0.09943,0.03617,-0.10695,-0.07661,-0.11825,-0.01037,-0.0123,-0.013143,0.002219,-0.016314,-0.011882,-0.019579,-0.000588
TTC1,k562,4.3174,2.0,2.0,0.81425,0.97267,0.80765,81.70576,11.70209,6.9822,0.86494,0.1129,3,0.8871,2.2046,98,66,-0.0047,0.1351,0.1339,0.1731,0.1664,0.1685,0.1708,0.1129,1.0,0.07995,-0.05767,0.1474,-0.01255,0.0579,-0.01686,0.02664,0.011504,-0.009896,0.023908,-0.000627,0.006419,-0.006368,0.002437
TTC27,k562,6.0152,3.0,3.0,0.96886,0.95238,0.91134,92.40203,12.124,7.6214,0.76615,0.1487,3,0.8513,2.9432,218,87,0.1581,0.2338,0.237,0.2566,0.2549,0.2348,0.2542,0.1487,1.0,0.08887,-0.10207,0.5162,0.0056,0.12514,0.01585,-0.04524,0.01212,-0.016183,0.070741,-0.002414,0.016856,-0.001172,-0.005355
TTC4,k562,7.2585,6.0,6.0,0.99548,0.99171,0.95703,71.10002,12.31382,5.774,1.05576,-0.0637,3,1.0637,1.9891,65,101,-0.0716,-0.0558,-0.0637,-0.063,-0.0631,-0.0573,-0.0453,-0.0622,1.0,0.02688,-0.0098,0.24086,-0.04334,-0.00161,-0.10614,-0.03741,0.003585,-0.002574,0.038301,-0.007367,-0.00126,-0.02045,-0.004491
TTI1,k562,4.8723,6.0,6.0,0.90622,0.96323,0.86896,85.51073,12.52904,6.825,0.89365,0.024,3,0.976,3.4743,283,146,0.0581,0.1063,0.061,0.024,0.0424,0.0891,0.1589,0.0692,1.0,-0.0365,-0.09114,0.0544,-0.0476,-0.01114,-0.09916,-0.01804,-0.004917,-0.014475,0.009155,-0.008524,-0.002655,-0.018555,-0.001741
TTK,k562,3.4686,6.0,6.0,0.61462,0.89264,0.6146,94.85746,12.52948,7.5707,0.7741,0.1023,3,0.8977,4.2786,364,185,0.127,0.2259,0.1465,0.159,0.1719,0.1551,0.2195,0.1023,1.0,0.06243,-0.0403,-0.16042,-0.09046,0.04628,-0.06658,0.06957,0.010803,-0.006797,-0.021147,-0.013775,0.005736,-0.0138,0.009972
TUBA1B,k562,4.2601,2.0,2.0,0.96422,1.0067,0.95673,74.05923,11.69587,6.3321,1.1113,-0.1136,1,1.1136,3.7548,204,61,-0.188,-0.1113,-0.1136,-0.1039,-0.1022,-0.0968,-0.0759,-0.0394,1.0,0.00464,-0.09657,0.04767,-0.03112,0.0006,-0.08239,-0.07361,0.000445,-0.01403,0.006283,-0.005518,-0.001331,-0.016541,-0.011129
TUBE1,k562,6.9187,6.0,5.0,1.01798,1.00296,1.00049,72.58729,12.49943,5.8072,1.20967,-0.2097,1,1.2097,1.4191,10,130,-0.3111,-0.2097,-0.1786,-0.1626,-0.1598,-0.1618,-0.1603,-0.1444,1.0,0.06452,-0.04512,0.16065,0.01084,0.00316,-0.07594,-0.10316,0.010261,-0.007737,0.024322,0.000262,-0.000807,-0.015453,-0.014673
TUBGCP5,k562,6.6288,8.0,8.0,1.01434,0.98601,0.98601,78.64966,12.69735,6.1942,1.06092,-0.0925,2,1.0925,2.0328,77,70,-0.1059,-0.0609,-0.0459,-0.0775,-0.0925,-0.0912,-0.0795,0.0211,1.0,0.01197,-0.11046,0.24523,-0.08343,0.02485,-0.05395,-0.03938,0.002922,-0.016905,0.033749,-0.012137,0.002235,-0.012818,-0.004881
TWISTNB,k562,5.3721,2.0,2.0,0.83935,0.83409,0.79237,73.14929,12.75947,5.7329,0.79672,0.1088,4,0.8912,5.9423,554,145,0.0534,0.2033,0.24,0.235,0.2296,0.2336,0.2322,0.1088,1.0,0.06817,-0.04192,0.13916,0.03273,-0.0058,-0.02473,-0.0158,0.010571,-0.005937,0.019585,0.001729,-0.001807,-0.007446,-0.002539
TXN,k562,5.9502,6.0,6.0,0.90322,1.00122,0.86508,75.53216,12.94593,5.8344,1.10409,-0.2028,2,1.2028,3.6354,259,79,-0.2468,-0.1041,-0.0747,-0.0766,-0.0755,-0.0749,-0.0622,-0.2028,1.0,0.02206,-0.03831,0.08019,0.06303,0.02655,-0.07928,-0.01864,0.005064,-0.005796,0.00914,0.008762,0.002615,-0.015143,-0.001091
TXNL4B,k562,4.5096,1.0,1.0,1.00235,1.01101,1.00235,66.54444,12.85729,5.1756,1.00162,-0.0016,3,1.0016,1.5217,20,129,-0.0759,-0.0016,0.0616,0.0654,0.0578,0.052,0.0614,0.0597,1.0,0.06241,-0.05791,0.22097,0.0251,-0.02258,-0.08414,-0.08411,0.011675,-0.008137,0.031633,0.003166,-0.004756,-0.016914,-0.012027
U2SURP,k562,5.1857,5.0,5.0,0.75148,0.92843,0.67882,95.78319,13.04631,7.3418,0.81348,0.1389,3,0.8611,4.1069,318,275,-0.0026,0.1865,0.1389,0.1619,0.1947,0.1927,0.2224,0.1496,1.0,-0.08612,-0.13469,0.17255,-0.05722,0.10048,-0.09083,-0.05332,-0.01104,-0.019049,0.024166,-0.008611,0.013482,-0.016894,-0.007557
UBA2,k562,6.1327,7.0,7.0,0.93497,0.98831,0.90636,78.54284,13.1151,5.9887,1.06612,-0.1081,3,1.1081,2.6808,121,151,-0.1234,-0.0661,-0.0534,-0.0652,-0.0987,-0.1081,-0.0896,0.0076,1.0,-0.03247,-0.07579,0.1949,0.01431,-0.03995,-0.11187,0.02734,-0.004778,-0.012117,0.029826,0.000433,-0.007412,-0.020855,0.005005
UBA3,k562,4.1026,4.0,4.0,0.70825,0.93498,0.69523,57.8792,10.94869,5.2864,0.62501,0.2428,3,0.7572,2.7442,142,94,0.1501,0.375,0.3739,0.3747,0.3753,0.3934,0.3925,0.2428,1.0,-0.02233,0.00601,-0.04351,-0.04129,-0.00903,-0.05596,-0.02397,-0.000914,0.000936,-0.007216,-0.007816,-0.002615,-0.011956,-0.003543
UBE2D3,k562,6.8321,4.0,4.0,1.01133,1.00516,1.00489,71.17538,12.65382,5.6248,1.23495,-0.2507,5,1.2507,1.6736,38,127,-0.2042,-0.235,-0.221,-0.2245,-0.2334,-0.2414,-0.2507,-0.2038,1.0,0.0267,-0.05571,0.13152,-0.00447,-0.03587,-0.07868,-0.07567,0.004559,-0.009085,0.018922,-0.001497,-0.006225,-0.016147,-0.009188
UBE2H,k562,5.2635,7.0,7.0,1.03741,1.00691,0.97597,75.67326,11.32752,6.6805,1.19062,-0.1927,2,1.1927,1.2843,6,179,-0.0429,-0.1906,-0.1927,-0.1783,-0.1603,-0.1483,-0.1474,-0.0963,1.0,-0.05155,-0.13169,0.23363,-0.02746,-0.04128,-0.09307,-0.13492,-0.007762,-0.019328,0.031956,-0.005859,-0.00739,-0.017203,-0.019239
UBE2L3,k562,5.8417,7.0,7.0,0.97655,0.98815,0.91908,70.27391,10.81061,6.5005,1.05291,-0.0961,4,1.0961,2.4616,22,189,-0.1169,-0.0529,-0.0713,-0.0802,-0.0834,-0.096,-0.0961,-0.0712,1.0,0.0534,0.03375,0.1918,0.0236,0.05727,-0.04627,-0.00815,0.007984,0.004393,0.029954,0.001451,0.007193,-0.010904,-0.000452
UBE2Z,k562,5.4068,2.0,2.0,0.98452,1.00025,0.98364,72.76891,11.86672,6.1322,1.06326,-0.0633,3,1.0633,2.1667,92,60,-0.2018,-0.0633,0.0078,0.0095,-0.0046,-0.0167,-0.0053,-0.0504,1.0,0.12865,0.07501,0.18895,0.05379,0.05981,-0.02916,-0.00463,0.019941,0.010159,0.027048,0.006623,0.007214,-0.007921,-0.000249
UBL5,k562,4.4916,3.0,2.0,0.73257,0.84203,0.57797,94.38908,13.32795,7.082,0.7769,0.1235,3,0.8765,4.4308,424,209,-0.0161,0.2231,0.4094,0.4077,0.3874,0.3909,0.393,0.1235,1.0,0.04545,-0.05107,0.19334,-0.03544,0.04884,-0.01515,0.04539,0.006759,-0.009226,0.02991,-0.006873,0.005296,-0.006712,0.006579
UFL1,k562,6.8784,6.0,6.0,0.9476,0.98345,0.94213,74.21614,9.82582,7.5532,1.10388,-0.1537,5,1.1537,1.824,56,155,-0.1407,-0.1039,-0.1079,-0.1149,-0.1283,-0.1134,-0.1175,-0.1537,1.0,0.07959,0.0087,0.29496,-0.00898,0.02288,-0.04568,-0.17644,0.011702,0.000434,0.045847,-0.001993,0.002005,-0.010161,-0.025355
UFM1,k562,6.0975,5.0,5.0,0.89317,0.95743,0.73633,80.478,10.84314,7.422,1.09445,-0.1088,5,1.1088,2.044,68,119,-0.0389,-0.0944,-0.0787,-0.1054,-0.1088,0.0063,0.004,-0.015,1.0,-0.05032,-0.14325,0.47095,0.12753,-0.03851,-0.05561,-0.12013,-0.009036,-0.021556,0.069033,0.01729,-0.008436,-0.0132,-0.016095
UNC50,k562,6.3647,7.0,6.0,1.00921,0.9987,0.94677,79.19149,12.35841,6.4079,1.15334,-0.1533,2,1.1533,1.9467,67,79,-0.1822,-0.1533,-0.1329,-0.1177,-0.1117,-0.0892,-0.1036,-0.1295,1.0,0.08257,-0.02129,0.36425,0.08113,0.03355,-0.04433,-0.08348,0.012081,-0.004179,0.05047,0.010944,0.003232,-0.010623,-0.010173
UPF2,k562,4.3139,4.0,4.0,0.91028,0.82223,0.59094,87.05394,13.66614,6.37,0.89967,0.1003,3,0.8997,3.5984,195,133,-0.0511,0.1003,0.3006,0.3406,0.3884,0.3774,0.3584,0.2022,1.0,0.19287,0.06348,0.10499,0.16,0.00315,-0.00676,0.13193,0.028198,0.0086,0.01553,0.024222,-0.001121,-0.005968,0.019626
UPF3A,k562,5.4772,6.0,5.0,1.01786,1.01129,0.99018,77.04071,12.35188,6.2372,1.08284,-0.097,3,1.097,2.2829,125,55,-0.1248,-0.0828,-0.097,-0.093,-0.0794,-0.083,-0.0842,-0.076,1.0,-0.05955,-0.10605,0.2467,-0.02707,-0.03492,-0.08192,-0.12836,-0.009048,-0.016877,0.036525,-0.004528,-0.006701,-0.017002,-0.017986
